event_id,merchant_id,customer_id,order_id,timestamp,amount,product_category,payment_method,device_type,location,payment_status,failure_reason,retry_count,checkout_duration,cart_abandoned,refund_requested,refund_status,discount_requested,discount_given,negotiation_started,negotiation_rounds,final_order_status
evt_007906,mer_home_03,cust_0326,ord_107906,2026-08-26 21:27:24,1812.45,Home & Kitchen,Credit Card,MacOS,Delhi NCR,SUCCESS,,0,99,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007907,mer_fash_02,cust_0038,ord_107907,2026-08-26 21:29:05,1285.52,Fashion & Apparel,UPI,iOS,Mumbai,SUCCESS,,0,84,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007908,mer_fitn_05,cust_1267,ord_107908,2026-08-26 21:31:56,2016.75,Fitness & Sports,UPI,Android,Kolkata,SUCCESS,,0,92,False,False,NONE,483.48,132.36,True,1,COMPLETED
evt_007909,mer_gadg_04,cust_0053,ord_107909,2026-08-26 21:56:28,966.15,Mobile & Accessories,Credit Card,Windows,Mumbai,FAILED,USER_DROPPED_AT_OTP,0,95,False,False,NONE,0.00,0.00,False,0,FAILED
evt_007910,mer_lux_06,cust_0280,ord_107910,2026-08-26 22:02:37,31821.83,Luxury & Watches,UPI,Android,Kolkata,SUCCESS,,0,116,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007911,mer_fitn_05,cust_1232,ord_107911,2026-08-26 22:04:01,2906.30,Fitness & Sports,UPI,Android,Mumbai,ABANDONED,USER_DROPPED_AT_OTP,0,211,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_007912,mer_elec_01,cust_0062,ord_107912,2026-08-26 22:16:42,2930.97,Consumer Electronics,UPI,MacOS,Bengaluru,SUCCESS,,0,192,False,False,NONE,437.00,437.00,True,2,COMPLETED
evt_007913,mer_gadg_04,cust_1088,ord_107913,2026-08-26 22:26:26,713.01,Mobile & Accessories,UPI,iOS,Jaipur,SUCCESS,,0,127,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007914,mer_fitn_05,cust_0192,ord_107914,2026-08-26 22:31:08,7220.33,Fitness & Sports,UPI,Windows,Mumbai,FAILED,USER_DROPPED_AT_OTP,2,145,False,False,NONE,0.00,0.00,False,0,FAILED
evt_007915,mer_fash_02,cust_1012,ord_107915,2026-08-26 22:39:32,4519.13,Fashion & Apparel,UPI,MacOS,Delhi NCR,SUCCESS,,0,116,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_007916,mer_fitn_05,cust_0043,ord_107916,2026-08-26 22:46:05,2547.63,Fitness & Sports,UPI,Android,Lucknow,SUCCESS,,0,129,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007917,mer_gadg_04,cust_0908,ord_107917,2026-08-26 23:18:43,1375.84,Mobile & Accessories,UPI,Windows,Pune,SUCCESS,,0,96,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007918,mer_fitn_05,cust_1216,ord_107918,2026-08-26 23:24:54,1697.28,Fitness & Sports,Debit Card,Windows,Pune,SUCCESS,,0,73,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007919,mer_fash_02,cust_0807,ord_107919,2026-08-26 23:25:22,1839.59,Fashion & Apparel,UPI,iOS,Chennai,SUCCESS,,0,74,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007920,mer_fitn_05,cust_0007,ord_107920,2026-08-26 23:30:43,2380.87,Fitness & Sports,Credit Card,Android,Pune,SUCCESS,,0,84,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007921,mer_fitn_05,cust_1305,ord_107921,2026-08-26 23:34:59,1031.58,Fitness & Sports,Debit Card,Android,Delhi NCR,FAILED,GATEWAY_TIMEOUT,1,115,False,False,NONE,212.46,72.75,True,1,FAILED
evt_007922,mer_fash_02,cust_1739,ord_107922,2026-08-26 23:35:34,2127.00,Fashion & Apparel,Net Banking,Windows,Lucknow,SUCCESS,,0,58,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007923,mer_fitn_05,cust_1377,ord_107923,2026-08-26 23:49:32,3365.31,Fitness & Sports,Net Banking,Windows,Bengaluru,SUCCESS,,0,196,False,False,NONE,278.35,278.35,True,2,COMPLETED
evt_007924,mer_fash_02,cust_0348,ord_107924,2026-08-26 23:50:37,1873.08,Fashion & Apparel,Debit Card,Windows,Delhi NCR,SUCCESS,,0,96,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007925,mer_elec_01,cust_0166,ord_107925,2026-08-26 23:56:45,3682.18,Consumer Electronics,Wallet,MacOS,Bengaluru,SUCCESS,,0,99,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007926,mer_elec_01,cust_0219,ord_107926,2026-08-27 00:29:05,2537.68,Consumer Electronics,UPI,MacOS,Hyderabad,SUCCESS,,0,71,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007927,mer_lux_06,cust_0047,ord_107927,2026-08-27 00:35:09,19050.77,Luxury & Watches,UPI,iOS,Pune,SUCCESS,,0,96,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007928,mer_lux_06,cust_0695,ord_107928,2026-08-27 00:35:44,11630.68,Luxury & Watches,UPI,Android,Delhi NCR,SUCCESS,,0,119,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007929,mer_fitn_05,cust_0194,ord_107929,2026-08-27 00:36:30,1384.06,Fitness & Sports,Debit Card,Windows,Bengaluru,SUCCESS,,0,92,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007930,mer_fash_02,cust_0179,ord_107930,2026-08-27 00:37:41,4617.34,Fashion & Apparel,Wallet,Android,Delhi NCR,SUCCESS,,0,76,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007931,mer_fitn_05,cust_1041,ord_107931,2026-08-27 00:46:18,1391.23,Fitness & Sports,UPI,Windows,Hyderabad,SUCCESS,,0,174,False,False,NONE,286.53,127.62,True,2,COMPLETED
evt_007932,mer_elec_01,cust_1719,ord_107932,2026-08-27 00:51:32,4123.34,Consumer Electronics,Credit Card,iOS,Delhi NCR,SUCCESS,,0,132,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007933,mer_lux_06,cust_0264,ord_107933,2026-08-27 00:51:51,7162.72,Luxury & Watches,UPI,iOS,Chennai,SUCCESS,,0,62,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007934,mer_elec_01,cust_0189,ord_107934,2026-08-27 00:57:25,4644.68,Consumer Electronics,UPI,Android,Bengaluru,SUCCESS,,0,93,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007935,mer_fash_02,cust_1007,ord_107935,2026-08-27 01:03:21,2062.46,Fashion & Apparel,UPI,MacOS,Mumbai,SUCCESS,,0,112,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007936,mer_lux_06,cust_0615,ord_107936,2026-08-27 01:03:36,8484.07,Luxury & Watches,UPI,Android,Bengaluru,SUCCESS,,0,89,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007937,mer_fitn_05,cust_1363,ord_107937,2026-08-27 01:04:07,4015.30,Fitness & Sports,UPI,Android,Ahmedabad,SUCCESS,,0,117,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007938,mer_gadg_04,cust_0032,ord_107938,2026-08-27 01:05:15,1228.60,Mobile & Accessories,Debit Card,Android,Delhi NCR,FAILED,BANK_SERVER_DOWN,3,204,False,False,NONE,0.00,0.00,False,0,FAILED
evt_007939,mer_elec_01,cust_0778,ord_107939,2026-08-27 01:06:06,3909.03,Consumer Electronics,UPI,Windows,Mumbai,ABANDONED,USER_DROPPED_AT_OTP,0,120,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_007940,mer_gadg_04,cust_0438,ord_107940,2026-08-27 01:09:15,3408.65,Mobile & Accessories,Debit Card,iOS,Delhi NCR,SUCCESS,,0,77,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007941,mer_elec_01,cust_1295,ord_107941,2026-08-27 01:17:28,3872.49,Consumer Electronics,UPI,iOS,Mumbai,SUCCESS,,0,293,False,False,NONE,686.22,265.62,True,4,COMPLETED
evt_007942,mer_lux_06,cust_0704,ord_107942,2026-08-27 01:23:47,13498.67,Luxury & Watches,UPI,Android,Ahmedabad,SUCCESS,,0,165,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007943,mer_fash_02,cust_0058,ord_107943,2026-08-27 01:31:23,650.34,Fashion & Apparel,UPI,Android,Hyderabad,SUCCESS,,0,60,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007944,mer_home_03,cust_0038,ord_107944,2026-08-27 01:33:42,5114.28,Home & Kitchen,Credit Card,iOS,Mumbai,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,373,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_007945,mer_fash_02,cust_0001,ord_107945,2026-08-27 01:39:36,3174.62,Fashion & Apparel,UPI,Android,Pune,SUCCESS,,0,123,False,True,PROCESSED,158.73,158.73,True,1,REFUNDED
evt_007946,mer_lux_06,cust_1338,ord_107946,2026-08-27 02:01:25,17062.49,Luxury & Watches,UPI,Windows,Bengaluru,FAILED,AUTHENTICATION_FAILED,1,297,False,False,NONE,1421.94,1421.94,True,4,FAILED
evt_007947,mer_lux_06,cust_0115,ord_107947,2026-08-27 02:02:05,11613.47,Luxury & Watches,Net Banking,Windows,Ahmedabad,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,468,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_007948,mer_gadg_04,cust_1522,ord_107948,2026-08-27 02:05:01,3104.47,Mobile & Accessories,Credit Card,MacOS,Chennai,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,376,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_007949,mer_fitn_05,cust_0519,ord_107949,2026-08-27 02:05:39,2228.84,Fitness & Sports,UPI,MacOS,Delhi NCR,SUCCESS,,0,181,False,False,NONE,528.25,166.92,True,1,COMPLETED
evt_007950,mer_fash_02,cust_0001,ord_107950,2026-08-27 02:06:54,2069.33,Fashion & Apparel,UPI,Android,Pune,ABANDONED,USER_DROPPED_AT_OTP,0,263,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_007951,mer_lux_06,cust_1083,ord_107951,2026-08-27 02:22:08,13408.07,Luxury & Watches,UPI,iOS,Bengaluru,SUCCESS,,0,47,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007952,mer_elec_01,cust_0542,ord_107952,2026-08-27 02:29:44,3448.00,Consumer Electronics,Wallet,Android,Bengaluru,SUCCESS,,0,128,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007953,mer_home_03,cust_1101,ord_107953,2026-08-27 02:32:39,2440.33,Home & Kitchen,UPI,MacOS,Bengaluru,SUCCESS,,0,150,False,False,NONE,375.64,223.63,True,1,COMPLETED
evt_007954,mer_fash_02,cust_0316,ord_107954,2026-08-27 02:35:14,2952.18,Fashion & Apparel,Credit Card,Windows,Delhi NCR,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,343,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_007955,mer_fitn_05,cust_0045,ord_107955,2026-08-27 02:43:54,882.87,Fitness & Sports,UPI,iOS,Bengaluru,FAILED,USER_DROPPED_AT_OTP,0,100,False,False,NONE,0.00,0.00,False,0,FAILED
evt_007956,mer_elec_01,cust_0002,ord_107956,2026-08-27 02:51:11,7202.67,Consumer Electronics,Credit Card,iOS,Pune,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,247,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_007957,mer_fash_02,cust_0635,ord_107957,2026-08-27 02:51:17,2416.41,Fashion & Apparel,UPI,MacOS,Delhi NCR,SUCCESS,,0,61,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007958,mer_fash_02,cust_0161,ord_107958,2026-08-27 02:54:03,2924.34,Fashion & Apparel,Debit Card,Android,Lucknow,SUCCESS,,0,140,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007959,mer_fash_02,cust_0963,ord_107959,2026-08-27 03:07:17,1588.76,Fashion & Apparel,UPI,Android,Pune,SUCCESS,,0,138,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007960,mer_elec_01,cust_0980,ord_107960,2026-08-27 03:15:11,4166.08,Consumer Electronics,UPI,Windows,Mumbai,FAILED,BANK_SERVER_DOWN,1,129,False,False,NONE,0.00,0.00,False,0,FAILED
evt_007961,mer_lux_06,cust_0223,ord_107961,2026-08-27 03:32:15,17883.87,Luxury & Watches,Credit Card,Android,Jaipur,SUCCESS,,0,134,False,False,NONE,894.19,0.00,True,1,COMPLETED
evt_007962,mer_lux_06,cust_0229,ord_107962,2026-08-27 03:35:30,22763.32,Luxury & Watches,UPI,Android,Ahmedabad,SUCCESS,,0,37,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007963,mer_home_03,cust_0452,ord_107963,2026-08-27 03:38:58,3763.12,Home & Kitchen,UPI,Windows,Delhi NCR,SUCCESS,,0,119,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007964,mer_fitn_05,cust_0430,ord_107964,2026-08-27 03:42:30,3605.00,Fitness & Sports,Credit Card,Android,Bengaluru,SUCCESS,,0,87,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007965,mer_home_03,cust_0001,ord_107965,2026-08-27 03:42:53,4329.54,Home & Kitchen,UPI,Android,Pune,SUCCESS,,0,125,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007966,mer_fash_02,cust_0387,ord_107966,2026-08-27 03:49:11,2076.31,Fashion & Apparel,UPI,iOS,Pune,SUCCESS,,0,44,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007967,mer_lux_06,cust_0323,ord_107967,2026-08-27 03:49:45,12143.27,Luxury & Watches,UPI,Android,Jaipur,SUCCESS,,0,170,False,False,NONE,1847.52,728.71,True,2,COMPLETED
evt_007968,mer_gadg_04,cust_0064,ord_107968,2026-08-27 03:52:21,1276.56,Mobile & Accessories,UPI,Android,Mumbai,SUCCESS,,0,99,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007969,mer_fitn_05,cust_0088,ord_107969,2026-08-27 03:56:41,1006.98,Fitness & Sports,Credit Card,Android,Hyderabad,SUCCESS,,0,63,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007970,mer_lux_06,cust_0286,ord_107970,2026-08-27 04:06:39,6260.79,Luxury & Watches,EMI,Windows,Bengaluru,SUCCESS,,0,136,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007971,mer_home_03,cust_0756,ord_107971,2026-08-27 04:10:56,4138.38,Home & Kitchen,UPI,iOS,Delhi NCR,SUCCESS,,0,27,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007972,mer_lux_06,cust_1474,ord_107972,2026-08-27 04:13:24,19749.90,Luxury & Watches,Debit Card,Android,Bengaluru,FAILED,NETWORK_ERROR,1,160,False,False,NONE,0.00,0.00,False,0,FAILED
evt_007973,mer_fitn_05,cust_1438,ord_107973,2026-08-27 04:17:03,1720.35,Fitness & Sports,Credit Card,Windows,Delhi NCR,SUCCESS,,0,102,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007974,mer_home_03,cust_1494,ord_107974,2026-08-27 04:21:16,2381.34,Home & Kitchen,UPI,MacOS,Pune,SUCCESS,,0,109,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007975,mer_lux_06,cust_0605,ord_107975,2026-08-27 04:22:23,15069.25,Luxury & Watches,Debit Card,Windows,Kolkata,SUCCESS,,0,262,False,False,NONE,3274.12,1614.18,True,3,COMPLETED
evt_007976,mer_elec_01,cust_0305,ord_107976,2026-08-27 04:24:01,2346.42,Consumer Electronics,UPI,Android,Bengaluru,SUCCESS,,0,95,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007977,mer_lux_06,cust_0006,ord_107977,2026-08-27 04:30:18,22379.61,Luxury & Watches,UPI,MacOS,Bengaluru,SUCCESS,,0,60,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007978,mer_fash_02,cust_1249,ord_107978,2026-08-27 04:37:24,1256.74,Fashion & Apparel,UPI,iOS,Ahmedabad,SUCCESS,,0,41,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007979,mer_lux_06,cust_0249,ord_107979,2026-08-27 04:39:19,12589.99,Luxury & Watches,Debit Card,Windows,Mumbai,SUCCESS,,0,100,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007980,mer_home_03,cust_1251,ord_107980,2026-08-27 04:42:19,1710.07,Home & Kitchen,UPI,Android,Bengaluru,SUCCESS,,0,69,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007981,mer_home_03,cust_0013,ord_107981,2026-08-27 04:42:37,3372.29,Home & Kitchen,Wallet,Windows,Delhi NCR,SUCCESS,,0,135,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007982,mer_fitn_05,cust_0190,ord_107982,2026-08-27 04:43:09,1171.34,Fitness & Sports,UPI,Android,Bengaluru,SUCCESS,,0,104,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007983,mer_fitn_05,cust_0344,ord_107983,2026-08-27 04:43:50,2272.03,Fitness & Sports,Debit Card,iOS,Pune,SUCCESS,,0,172,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007984,mer_fash_02,cust_0275,ord_107984,2026-08-27 05:20:24,1251.96,Fashion & Apparel,UPI,Android,Pune,SUCCESS,,0,62,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007985,mer_home_03,cust_0007,ord_107985,2026-08-27 05:30:09,3579.00,Home & Kitchen,Credit Card,Android,Pune,SUCCESS,,0,75,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007986,mer_elec_01,cust_0616,ord_107986,2026-08-27 05:30:53,16517.16,Consumer Electronics,Wallet,iOS,Delhi NCR,SUCCESS,,0,256,False,False,NONE,1526.91,1526.91,True,3,COMPLETED
evt_007987,mer_fash_02,cust_1264,ord_107987,2026-08-27 05:34:17,1247.96,Fashion & Apparel,UPI,Windows,Mumbai,SUCCESS,,0,95,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007988,mer_fitn_05,cust_0274,ord_107988,2026-08-27 05:35:58,3210.73,Fitness & Sports,UPI,MacOS,Mumbai,ABANDONED,USER_DROPPED_AT_OTP,0,312,True,False,NONE,376.82,376.82,True,1,ABANDONED
evt_007989,mer_gadg_04,cust_0079,ord_107989,2026-08-27 05:45:30,1818.86,Mobile & Accessories,Debit Card,Windows,Ahmedabad,SUCCESS,,0,74,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007990,mer_home_03,cust_0544,ord_107990,2026-08-27 05:56:33,5889.68,Home & Kitchen,UPI,Android,Bengaluru,SUCCESS,,0,175,False,False,NONE,947.64,420.08,True,1,COMPLETED
evt_007991,mer_fash_02,cust_0910,ord_107991,2026-08-27 05:58:35,1405.53,Fashion & Apparel,Debit Card,iOS,Pune,SUCCESS,,0,73,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007992,mer_gadg_04,cust_1068,ord_107992,2026-08-27 06:00:21,1752.87,Mobile & Accessories,UPI,Windows,Hyderabad,SUCCESS,,0,111,False,False,NONE,205.58,205.58,True,1,COMPLETED
evt_007993,mer_fitn_05,cust_0054,ord_107993,2026-08-27 06:06:36,1341.75,Fitness & Sports,UPI,MacOS,Mumbai,FAILED,BANK_SERVER_DOWN,1,145,False,False,NONE,0.00,0.00,False,0,FAILED
evt_007994,mer_home_03,cust_0543,ord_107994,2026-08-27 06:10:12,3457.27,Home & Kitchen,UPI,Android,Delhi NCR,SUCCESS,,0,86,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007995,mer_elec_01,cust_0006,ord_107995,2026-08-27 06:11:05,4595.82,Consumer Electronics,UPI,MacOS,Bengaluru,SUCCESS,,0,108,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007996,mer_lux_06,cust_0055,ord_107996,2026-08-27 06:11:44,11614.31,Luxury & Watches,Credit Card,iOS,Bengaluru,SUCCESS,,0,282,False,False,NONE,1635.91,1635.91,True,4,COMPLETED
evt_007997,mer_lux_06,cust_1263,ord_107997,2026-08-27 06:15:50,10597.38,Luxury & Watches,UPI,Android,Mumbai,SUCCESS,,0,62,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_007998,mer_fitn_05,cust_0001,ord_107998,2026-08-27 06:29:36,5433.35,Fitness & Sports,UPI,Android,Pune,SUCCESS,,0,174,False,False,NONE,619.61,619.61,True,2,COMPLETED
evt_007999,mer_elec_01,cust_0314,ord_107999,2026-08-27 06:32:18,4217.23,Consumer Electronics,Credit Card,MacOS,Jaipur,SUCCESS,,0,162,False,False,NONE,474.41,474.41,True,1,COMPLETED
evt_008000,mer_fitn_05,cust_0523,ord_108000,2026-08-27 06:34:56,1117.21,Fitness & Sports,UPI,iOS,Pune,SUCCESS,,0,106,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008001,mer_fitn_05,cust_0393,ord_108001,2026-08-27 06:35:50,1365.25,Fitness & Sports,UPI,Android,Kolkata,SUCCESS,,0,129,False,False,NONE,135.66,135.66,True,1,COMPLETED
evt_008002,mer_fitn_05,cust_0950,ord_108002,2026-08-27 06:36:18,1849.21,Fitness & Sports,Credit Card,iOS,Hyderabad,SUCCESS,,0,134,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_008003,mer_elec_01,cust_0033,ord_108003,2026-08-27 06:43:52,7257.45,Consumer Electronics,UPI,Android,Hyderabad,SUCCESS,,0,98,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008004,mer_fitn_05,cust_1616,ord_108004,2026-08-27 06:44:35,3146.40,Fitness & Sports,UPI,MacOS,Delhi NCR,SUCCESS,,0,230,False,False,NONE,508.45,271.33,True,3,COMPLETED
evt_008005,mer_fash_02,cust_0952,ord_108005,2026-08-27 06:44:56,2269.01,Fashion & Apparel,Debit Card,Android,Bengaluru,SUCCESS,,0,123,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008006,mer_home_03,cust_0017,ord_108006,2026-08-27 06:51:44,1789.28,Home & Kitchen,Debit Card,Android,Mumbai,SUCCESS,,0,65,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008007,mer_lux_06,cust_0537,ord_108007,2026-08-27 07:24:32,17852.02,Luxury & Watches,Credit Card,Windows,Delhi NCR,SUCCESS,,0,99,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008008,mer_elec_01,cust_0319,ord_108008,2026-08-27 07:42:15,3977.82,Consumer Electronics,UPI,Android,Hyderabad,SUCCESS,,0,133,False,False,NONE,674.95,418.96,True,1,COMPLETED
evt_008009,mer_fitn_05,cust_0186,ord_108009,2026-08-27 07:44:32,1880.60,Fitness & Sports,UPI,MacOS,Pune,SUCCESS,,0,103,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008010,mer_fash_02,cust_0002,ord_108010,2026-08-27 07:46:53,1148.75,Fashion & Apparel,Credit Card,iOS,Pune,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,435,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_008011,mer_elec_01,cust_0001,ord_108011,2026-08-27 07:58:39,3029.80,Consumer Electronics,UPI,Android,Pune,SUCCESS,,0,161,False,False,NONE,639.36,321.84,True,1,COMPLETED
evt_008012,mer_lux_06,cust_1018,ord_108012,2026-08-27 08:06:11,8705.02,Luxury & Watches,Debit Card,Android,Mumbai,SUCCESS,,0,62,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008013,mer_elec_01,cust_0793,ord_108013,2026-08-27 08:12:37,9880.60,Consumer Electronics,Net Banking,iOS,Chennai,SUCCESS,,0,110,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008014,mer_gadg_04,cust_0791,ord_108014,2026-08-27 08:14:08,2432.76,Mobile & Accessories,UPI,Windows,Delhi NCR,SUCCESS,,0,53,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008015,mer_fash_02,cust_0862,ord_108015,2026-08-27 08:17:42,2203.41,Fashion & Apparel,UPI,MacOS,Bengaluru,SUCCESS,,0,232,False,False,NONE,203.97,203.97,True,2,COMPLETED
evt_008016,mer_home_03,cust_0037,ord_108016,2026-08-27 08:20:04,5412.13,Home & Kitchen,EMI,Android,Kolkata,SUCCESS,,0,121,False,False,NONE,270.61,270.61,True,1,COMPLETED
evt_008017,mer_gadg_04,cust_0759,ord_108017,2026-08-27 08:25:14,1340.44,Mobile & Accessories,Credit Card,Android,Chennai,SUCCESS,,0,103,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008018,mer_home_03,cust_0003,ord_108018,2026-08-27 08:31:16,2358.39,Home & Kitchen,Credit Card,Android,Delhi NCR,SUCCESS,,0,94,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008019,mer_fitn_05,cust_1124,ord_108019,2026-08-27 08:46:00,1529.44,Fitness & Sports,Debit Card,Windows,Hyderabad,SUCCESS,,0,129,False,False,NONE,132.05,132.05,True,1,COMPLETED
evt_008020,mer_fitn_05,cust_0033,ord_108020,2026-08-27 08:47:43,3668.22,Fitness & Sports,UPI,Android,Hyderabad,SUCCESS,,0,121,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008021,mer_fitn_05,cust_0110,ord_108021,2026-08-27 08:57:14,4132.72,Fitness & Sports,Wallet,MacOS,Bengaluru,SUCCESS,,0,202,False,False,NONE,813.40,286.39,True,3,COMPLETED
evt_008022,mer_fitn_05,cust_0104,ord_108022,2026-08-27 08:59:41,1311.92,Fitness & Sports,UPI,MacOS,Lucknow,SUCCESS,,0,73,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008023,mer_lux_06,cust_1545,ord_108023,2026-08-27 09:13:23,10152.08,Luxury & Watches,Credit Card,MacOS,Lucknow,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,290,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_008024,mer_elec_01,cust_0258,ord_108024,2026-08-27 09:15:26,7040.66,Consumer Electronics,Debit Card,Windows,Bengaluru,SUCCESS,,0,92,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008025,mer_gadg_04,cust_0654,ord_108025,2026-08-27 09:38:53,2887.52,Mobile & Accessories,Debit Card,Android,Bengaluru,SUCCESS,,0,89,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008026,mer_fash_02,cust_1380,ord_108026,2026-08-27 09:39:23,1393.91,Fashion & Apparel,Net Banking,Windows,Mumbai,SUCCESS,,0,181,False,False,NONE,273.36,139.60,True,2,COMPLETED
evt_008027,mer_lux_06,cust_0442,ord_108027,2026-08-27 09:42:48,20291.79,Luxury & Watches,UPI,MacOS,Hyderabad,SUCCESS,,0,108,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008028,mer_fash_02,cust_0501,ord_108028,2026-08-27 09:45:28,1272.58,Fashion & Apparel,UPI,Android,Hyderabad,SUCCESS,,0,90,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008029,mer_elec_01,cust_0045,ord_108029,2026-08-27 09:45:49,3685.01,Consumer Electronics,Credit Card,iOS,Bengaluru,SUCCESS,,0,124,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_008030,mer_elec_01,cust_0957,ord_108030,2026-08-27 09:46:30,4553.76,Consumer Electronics,UPI,MacOS,Bengaluru,SUCCESS,,0,65,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_008031,mer_gadg_04,cust_0719,ord_108031,2026-08-27 09:50:22,1754.13,Mobile & Accessories,UPI,Android,Jaipur,SUCCESS,,0,126,False,False,NONE,0.00,0.00,False,0,COMPLETED
